Date_MODIS	Time_MODIS	AOD_MODIS	Time_AERONET	AOD_AERONET
2010-06-01	12:41	0.199000009452	12:43:06	0.094754
2010-06-04	13:12	0.36150001717	13:13:35	0.113072
2010-06-07	13:42	0.19600000931	13:44:04	0.070205
2010-06-08	12:47	0.130000006175	12:44:16	0.069529
2010-06-23	13:42	0.215000010212	13:47:08	0.130755
2010-06-24	12:47	0.344200016349	12:47:20	0.220832
2010-06-27	13:18	0.239000011352	13:17:57	0.136133
2010-07-01	12:53	0.24360001157	12:48:43	0.145125
2010-07-10	12:47	0.139571435201	12:50:11	0.062463
2010-07-12	12:35	0.161200007657	12:20:26	0.080823
2010-07-12	14:13	0.218500010378	14:05:24	0.124087
2010-07-14	12:23	0.183444453158	12:20:40	0.034508
2010-07-14	14:00	0.161666674345	14:05:42	0.041736
2010-07-15	13:05	0.113600005396	13:05:49	0.048399
2010-07-15	13:05	0.111000005272	13:05:49	0.048399
2010-07-16	13:48	0.253333345366	13:50:52	0.135456
2010-07-20	13:23	0.262000012444	13:21:19	0.108671
2010-07-21	14:06	0.183000008692	13:51:20	0.056096
2010-07-22	13:11	0.153250007279	13:06:20	0.071826
2010-07-23	12:16	0.332875015811	12:21:26	0.219964
2010-07-26	12:47	0.191888898003	12:51:30	0.098424
2010-07-29	13:17	0.290000013774	13:06:30	0.194298
2010-07-30	14:00	0.123000005842	14:06:29	0.030705
2010-07-31	13:05	0.201750009583	13:06:26	0.087904
2010-08-01	13:48	0.189000008977	13:51:24	0.099776
2010-08-04	12:41	0.296750014095	12:36:17	0.132513
2010-08-05	13:23	0.267000012682	13:21:10	0.094296
2010-08-13	12:34	0.465000022086	12:05:17	0.313677
2010-08-16	13:05	0.319000015152	12:34:45	0.117192
2010-08-23	13:11	0.117000005557	13:18:14	0.047941
2010-08-24	13:54	0.171333341471	13:48:01	0.042818
2010-08-25	12:59	0.0985000046785	13:02:44	0.041671
2010-08-29	12:34	0.190000009025	12:31:39	0.089425
2010-08-30	13:17	0.305000014487	13:16:21	0.14328
2010-09-01	13:05	0.152666673918	12:45:44	0.082134
2010-09-07	14:06	0.187000008882	14:13:46	0.066814
2010-09-08	13:11	0.0885000042035	13:13:26	0.033122
2010-09-09	13:54	0.130500006198	13:58:05	0.060915
2010-10-08	13:23	0.13600000646	13:18:00	0.064177
2010-10-24	13:23	0.203000009642	13:29:29	0.103059
2011-01-12	13:23	0.125000005937	13:23:21	0.06414
2011-01-16	12:59	0.107333338431	12:54:49	0.047585
2011-02-04	13:29	0.122000005795	13:29:20	0.054535
2011-02-06	13:17	0.116666672208	13:14:32	0.050628
2011-02-10	12:53	0.175000008312	12:59:43	0.100518
2011-02-24	13:05	0.158200007514	12:43:56	0.034099
2011-02-28	12:41	0.166000007885	12:43:16	0.086654
2011-03-01	13:23	0.202000009594	13:13:05	0.056789
2011-06-10	13:41	0.239000011352	13:44:38	0.103923
2011-06-13	12:33	0.188111120046	12:30:11	0.1107
2011-06-14	13:16	0.199333342801	13:15:20	0.077381
2011-06-15	12:21	0.209625009957	12:15:33	0.057685
2011-06-15	13:59	0.146000006935	14:00:32	0.07591
2011-06-16	13:04	0.169800008065	13:00:46	0.089511
2011-06-17	13:47	0.159000007552	13:45:58	0.071912
2011-06-20	12:39	0.240000011399	12:31:34	0.146867
2011-06-21	13:22	0.283000013442	13:23:44	0.153325
2011-06-26	13:40	0.426000020234	13:32:44	0.313929
2011-07-08	14:05	0.144500006863	14:04:56	0.072172
2011-07-09	13:10	0.398500018928	13:27:15	0.260139
2011-07-13	12:46	0.126888894916	12:50:34	0.057756
2011-07-14	13:28	0.350000016624	13:27:34	0.100898
2011-07-16	13:16	0.196500009333	13:20:51	0.102472
2011-07-17	12:21	0.15137500719	12:21:00	0.046044
2011-07-18	13:04	0.169400008046	13:06:01	0.051817
2011-07-19	13:47	0.149000007077	13:51:08	0.049437
2011-07-20	12:52	0.2147500102	12:51:14	0.121733
2011-07-23	13:22	0.346000016434	13:21:22	0.1274
2011-07-24	14:05	0.213000010117	14:06:24	0.134915
2011-07-25	13:10	0.371500017645	13:06:27	0.130928
2011-07-27	12:58	0.284833346862	12:51:30	0.16562
2011-07-29	12:46	0.187250008894	12:51:32	0.089832
2011-07-30	13:28	0.14800000703	13:28:26	0.07661
2011-07-31	12:33	0.172333341519	12:36:29	0.092173
2011-08-02	12:21	0.239200011361	12:21:24	0.097855
2011-08-02	13:59	0.192500009143	13:36:24	0.10902
2011-08-03	13:04	0.14800000703	13:06:19	0.073686
2011-08-04	13:47	0.238000011304	13:51:16	0.059915
2011-08-07	12:39	0.0848888929209	12:36:02	0.029845
2011-08-15	13:28	0.256500012183	13:26:48	0.110308
2011-08-18	13:59	0.173000008217	14:04:22	0.103083
2011-08-20	13:47	0.275000013062	13:48:57	0.148056
2011-08-24	13:22	0.210000009974	13:24:51	0.105175
2011-08-26	13:10	0.132600006298	13:17:30	0.067347
2011-08-28	12:57	0.27585715596	13:01:55	0.174401
2011-09-04	13:04	0.134285720664	12:59:48	0.062225
2011-09-05	13:46	0.154000007315	13:44:27	0.079487
2011-09-07	13:34	0.198000009404	13:28:48	0.108745
2011-09-09	13:22	0.177000008407	13:19:56	0.058985
2011-09-10	14:05	0.169000008027	13:57:45	0.073802
2011-09-12	13:53	0.187000008882	13:57:01	0.114512
2011-09-18	13:16	0.331500015745	13:16:41	0.214804
2011-09-21	13:46	0.228000010829	13:38:45	0.144026
2011-09-25	13:22	0.198000009404	13:22:19	0.083326
2011-10-02	13:28	0.252000011969	13:34:52	0.142167
2011-10-11	13:22	0.139000006602	13:17:08	0.073855
2011-10-13	13:10	0.119000005652	13:08:29	0.051276
2011-10-15	12:58	0.340000016149	13:01:07	0.147469
2011-10-18	13:28	0.238200011314	13:30:29	0.150012
2011-10-20	13:16	0.388250018441	13:15:05	0.217537
2012-01-13	13:35	0.215000010212	13:38:49	0.093138
2012-01-18	13:53	0.167000007932	13:55:30	0.063896
2012-01-22	13:28	0.142000006745	13:26:44	0.068086
2012-01-31	13:22	0.190000009025	13:28:45	0.050356
2012-02-16	13:23	0.217500010331	13:29:42	0.126126
2012-02-18	13:10	0.222833343917	13:14:36	0.137222
2012-02-25	13:17	0.22760001081	13:13:45	0.146312
2012-02-27	13:04	0.273600012995	12:58:27	0.189606
2012-02-29	12:52	0.237000011257	12:58:04	0.128499
2012-03-21	13:10	0.260000012349	13:07:25	0.098403
2012-05-17	13:05	0.689000032726	13:11:48	0.540202
2012-05-24	13:11	0.213200010126	13:12:19	0.076021
2012-05-26	12:58	0.247285726031	12:57:32	0.158549
2012-06-04	12:52	0.171000008122	12:28:47	0.103982
2012-06-06	12:40	0.154333340664	12:44:05	0.08555
2012-06-10	13:53	0.189000008977	13:59:49	0.056995
2012-06-11	12:58	0.106500005058	13:00:01	0.047037
2012-06-14	13:29	0.336500015983	13:30:35	0.096729
2012-06-16	13:17	0.301000014297	13:16:00	0.129192
2012-06-30	13:29	0.367500017455	13:33:43	0.235227
2012-07-04	13:04	0.20675000982	13:04:24	0.106397
2012-07-05	13:47	0.187000008882	13:49:35	0.077791
2012-07-08	12:40	0.483111134058	12:35:03	0.142473
2012-07-09	13:23	0.332000015769	13:20:13	0.213917
2012-07-10	12:28	0.194333342564	12:35:20	0.121435
2012-07-11	13:11	0.263000012492	13:05:29	0.149004
2012-07-14	13:41	0.265000012587	13:35:46	0.050785
2012-07-15	12:46	0.148428578479	12:50:55	0.069396
2012-07-18	13:17	0.228500010853	13:21:14	0.081232
2012-07-19	14:00	0.205000009737	14:06:16	0.109899
2012-07-20	13:04	0.254500012088	13:06:20	0.168605
2012-07-20	13:05	0.284777791304	13:06:20	0.168605
2012-07-22	12:52	0.18800000893	12:51:26	0.09272
2012-07-24	12:40	0.217555565889	12:36:29	0.136073
2012-07-24	12:40	0.268714298478	12:36:29	0.136073
2012-07-27	13:10	0.401000019046	13:06:33	0.245464
2012-07-28	12:16	0.300000014249	12:21:33	0.066586
2012-07-28	13:53	0.250000011874	13:51:32	0.073441
2012-08-06	13:47	0.1600000076	13:51:04	0.08175
2012-08-13	13:53	0.17600000836	13:50:07	0.048142
2012-08-29	12:15	0.248555567361	12:16:26	0.084914
2012-08-29	13:53	0.203500009666	13:46:24	0.06715
2012-09-04	13:16	0.301000014297	13:14:30	0.116667
2012-09-12	14:05	0.192500009143	14:11:43	0.091536
2012-09-13	13:10	0.187600008911	13:11:23	0.073866
2012-09-20	13:16	0.378000017954	13:08:48	0.176091
2013-01-08	13:29	0.169000008027	13:27:45	0.082666
2013-05-06	12:53	0.213714295865	12:56:57	0.116727
2013-05-12	13:54	0.191000009072	13:56:40	0.114565
2013-05-25	13:23	0.297000014107	13:27:18	0.126545
2013-05-30	13:42	0.147000006982	13:42:51	0.080789
2013-06-05	13:05	0.368000017479	12:58:46	0.178873
2013-06-12	13:11	0.239000011352	13:15:01	0.132256
2013-06-13	13:54	0.323500015365	14:00:11	0.105747
2013-08-08	13:04	0.143750006828	13:05:57	0.040704
2013-08-09	13:47	0.243500011566	13:50:49	0.132432
2013-08-11	13:35	0.268500012753	13:35:35	0.099524
2013-08-13	13:23	0.249000011827	13:20:19	0.116674
2013-08-15	13:11	0.207000009832	13:04:58	0.118949
2013-08-19	12:46	0.251222234155	12:49:12	0.169652
2013-08-20	13:29	0.412000019569	13:33:59	0.199172
2013-08-21	12:34	0.385571446885	12:33:46	0.231575
2013-08-22	13:17	0.530750025209	13:18:32	0.334634
2013-08-23	12:22	0.31137501479	12:18:19	0.220779
2013-08-26	12:52	0.388000018429	12:32:31	0.219436
2013-09-13	12:40	0.269000012777	12:41:43	0.188784
2013-09-16	13:10	0.171333341471	13:10:38	0.088596
2013-09-18	12:58	0.256400012178	12:54:55	0.161762
2014-03-16	13:29	0.298000014154	13:30:14	0.185996
2014-04-17	13:29	0.373000017717	13:29:50	0.209738
2014-07-04	13:41	0.234000011114	13:34:14	0.151233
2014-07-31	13:23	0.380000018049	13:21:29	0.246528
2014-08-05	13:41	0.321000015247	13:36:13	0.131733
2014-08-07	13:29	0.391000018572	13:36:03	0.20851
2014-08-10	14:00	0.202000009594	14:05:42	0.116016
2014-08-18	13:11	0.513000024366	12:49:24	0.333959
2014-09-04	13:53	0.212000010069	13:59:49	0.103582
2014-09-12	13:04	0.206000009784	12:57:05	0.120931
2015-02-13	13:42	0.366000017384	13:14:49	0.233197
2015-04-20	13:30	0.243000011542	13:29:10	0.131191
2015-04-29	13:24	0.227000010782	13:27:38	0.144947
2015-05-02	13:54	0.148500007053	13:57:17	0.075044
2015-05-15	13:23	0.248500011803	13:26:43	0.134397
2015-05-30	12:41	0.377000017907	12:42:52	0.168994
2015-06-16	13:23	0.154000007315	13:15:48	0.05906
2015-06-19	13:54	0.197000009357	14:01:22	0.103539
2015-06-22	12:47	0.224166677314	12:47:01	0.148995
2015-06-27	13:05	0.239200011361	13:02:58	0.135892
2015-06-28	13:48	0.245000011637	13:48:11	0.124596
2015-06-30	13:35	0.497000023606	13:48:35	0.365875
2015-07-02	13:23	0.476000022609	13:18:54	0.367809
2015-07-04	13:11	0.411000019521	13:04:16	0.308453
2015-07-12	12:22	0.177555563989	12:20:30	0.091834
2015-07-12	14:00	0.182333341994	14:05:27	0.095735
2015-07-14	13:48	0.282500013418	13:50:42	0.143883
2015-07-15	12:52	0.245142868787	12:50:49	0.156757
2015-07-16	13:35	0.531000025221	13:20:57	0.267908
2015-07-18	13:23	0.346000016434	13:21:07	0.187672
2015-07-20	13:11	0.223333343941	13:06:14	0.104775
2015-07-24	12:46	0.175555563894	12:51:27	0.100462
2015-07-26	14:12	0.168666674678	14:06:31	0.068283
2015-07-27	13:17	0.146500006958	13:21:33	0.074466
2015-07-30	13:47	0.165000007837	13:51:32	0.050499
2015-08-02	12:40	0.454625021594	12:36:26	0.216036
2015-08-15	13:47	0.219000010402	13:49:58	0.068896
2015-08-18	12:40	0.164111118906	12:34:26	0.097033
2015-08-28	13:16	0.232000011019	13:16:58	0.14818
2015-09-24	12:58	0.189750009013	12:52:42	0.098179
2015-10-29	13:29	0.16800000798	13:14:04	0.099245
2015-11-02	13:04	0.250000011874	13:28:53	0.056178
2015-11-30	13:29	0.166000007885	13:33:55	0.036824
2015-12-06	12:52	0.115000005462	12:51:10	0.046855
2015-12-11	13:10	0.133500006341	13:08:19	0.07052
2015-12-23	13:35	0.158000007505	13:28:56	0.06386
2016-03-02	12:58	0.167000007932	12:57:43	0.091806
2016-03-11	12:52	0.136333339809	12:55:29	0.050421
2016-03-13	12:40	0.125800005975	12:39:55	0.04621
2016-03-31	14:06	0.1200000057	14:04:17	0.05972
2016-05-01	13:23	0.177000008407	13:27:17	0.043346
2016-05-20	13:53	0.413000019616	13:56:57	0.179379
2016-05-23	12:46	0.330666682372	12:42:13	0.198627
